token_id,nft_rarity,game_id,grade,attack_kind,next_grade,level,max_level,skill0:id/name/type/desc/locked/,skill1:id/name/type/desc/locked/,skill2:id/name/type/desc/locked/,skill3:id/name/type/desc/locked/,attack,defences,blood,mainline,playtime,riftscore,rank,trace_id
10782,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,91f20c6b-a48b-4616-a0b0-b1e4c3d63471
04683,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,d97e9fcb-3e1b-4170-8128-f31a7a80d238
10471,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,07f093e9-b047-47a4-b0a0-aef13b92369b
01670,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,422ab2a1-5a45-4574-b89e-6d1cd82e9660
06606,legendary,MRM,4,Ranged,5,1,180,73/Melee Shot/supporting skill/To Be Continued/false/,74/Internal Injury/supporting skill/To Be Continued/false/,55/Heavy Machine Gunner/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,,,,,0,0,0,e59b1ddf-e6fc-4415-a6b4-61c42e0f5806
03825,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,4ad8f9d3-7bd6-4255-b680-be477805dc30
02297,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,b4852fe6-b261-4c22-a627-e8a546d6085f
06130,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,6bf925a1-24fc-4af8-857c-4f9a592f71b3
06676,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,faa03807-009a-43c0-9a00-25f259765460
09509,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,87d9138f-89ae-404a-abed-3f996fd5f43e
00240,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,3a44349f-0b8f-483c-b6c4-8315b319fedd
05083,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,36ca1aa6-b449-47ca-888c-f0e2c824f6c8
00799,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,40234d18-fdd0-47dd-8ade-7a3b3525d81b
02751,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,8e6e6a56-6c46-4d6f-a720-2f35945e6ca2
05818,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,95dfd621-ef53-48f3-9503-4ae29edca4b3
08145,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,d54b8aee-a9f3-4c5b-b7fa-85da655353e7
02125,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,7f073028-3a49-427f-9d1e-f708c6d1ef1d
02362,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,f3632075-faef-45f9-b70a-8b4719a7f389
06281,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,a0e1598e-7b1d-4300-a103-124c8f7187ae
09892,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,3ca656af-ef22-44ae-b6ac-1d8ff269eb74
07641,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,884468dd-7abe-41f7-8042-1c711defcc9c
03301,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,0822759d-614a-4fa0-8bf4-4c6947d20d16
10058,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,921dc014-c0a9-4332-bcb3-a2252a41e188
00836,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,82e0868a-1274-401d-8b46-57bafce92cf2
00373,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,bb5f8a33-bb96-428a-802c-a792b247d0ae
09693,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,2f075fbf-f8b3-4c6f-b9f5-729baf7c061d
04645,legendary,MRM,4,Ranged,5,1,180,85/Premeditate/supporting skill/To Be Continued/false/,87/Sweep Mine/supporting skill/To Be Continued/false/,67/Sharpshooter/supporting skill/To Be Continued/false/,68/Gravitational Missile/supporting skill/To Be Continued/false/,,,,,0,0,0,1bd19bf2-df64-4752-a312-25f5bc3645ef
04097,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,6d944b52-71ca-4099-be34-b6e798f0d082
05774,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,e2fbf2e0-9f5c-439f-b8b3-7eaf9bc595b5
02065,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,cc83d8b7-f7e7-42de-9f6c-ca560ec04dd3
04226,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,bacae20e-b238-4f25-95c9-77a989adf241
02206,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,525cbab2-2e93-4c0b-9226-2637551de7c0
05524,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,1d7b3d16-ff02-44a3-ae03-3b852a3f2c72
03157,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,ac6a1e68-1123-4ba0-b780-80e081582efd
06073,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,858f015a-28ba-4b59-84df-ebf33775ca23
04618,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,0e7fd137-1e8c-45ec-9c7f-739045065f09
06458,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,b1115c77-0eed-40dc-b064-bbc5e601361a
05392,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,0692cfbd-7ee6-42a7-ba36-dfeb4705f91b
00393,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,b9a9c1fe-9dd8-4d60-b016-b54e9ac56e38
07918,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,46f4f180-9500-447c-9787-4bcb1b5d4993
02325,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,e6ba0d3e-1f30-49b7-85aa-0e1217067927
03686,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,b169e5c2-1b16-4858-83dd-d10faa23837a
08221,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,9a6e5d40-a79b-4635-9108-795777772f84
07552,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,f79ce12a-c64b-4f9d-9f9d-da8fd1247de5
06642,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,4dac40a5-bbba-4856-bbb0-583c455d3b00
00052,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,b9017975-7e4c-4baa-83b8-af53ed23156c
09804,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,41a0f670-bd1d-4ef6-bac0-6dcd96919a71
08832,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,7ceab783-bc9e-4dc4-9605-33449fa5d029
01775,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,95bb39d8-c18b-4f5d-b9d4-1fa1f3456c23
07190,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,9d76a325-a6b6-4cae-8cf9-98c16f09c79d
01663,legendary,MRM,4,Melee,5,1,180,3/Amplification/supporting skill/To Be Continued/false/,4/Synergy Effect/supporting skill/To Be Continued/false/,20/Holy Fire/supporting skill/To Be Continued/false/,23/Incarnated Angel/supporting skill/To Be Continued/false/,,,,,0,0,0,13ce765f-1564-4212-8b5e-fca21174de3d
01577,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,9781ae5a-f0b1-4ec8-90b9-fb812a17499e
05365,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,f3512683-dd76-4653-96e8-ae107f76e90c
09361,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,dddf8e31-941e-4c3c-8046-d5e4b5757048
01816,legendary,MRM,4,Ranged,5,1,180,85/Premeditate/supporting skill/To Be Continued/false/,87/Sweep Mine/supporting skill/To Be Continued/false/,67/Sharpshooter/supporting skill/To Be Continued/false/,68/Gravitational Missile/supporting skill/To Be Continued/false/,,,,,0,0,0,88aaf92e-a5fa-4ecd-98e7-7c2b944fb2fb
10886,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,a1ff7d1b-b8fd-4afc-aea2-b1ee6d0c25a2
03386,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,c1325735-533a-495d-8532-38f9ad8a0775
04166,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,a1492979-1364-4759-ba4f-48a56e768142
10438,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,ebc2649d-a632-4284-b96f-695e4e83bad8
05921,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,27c874fb-71e4-4aff-9cb9-fc022b5cbe21
06612,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,6bc704d4-a9a0-42ca-b23b-4ae04091d772
02729,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,a89458b1-af60-468a-a9a4-a6e993ab3abd
03480,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,89edf600-85ad-44d4-ad9a-01774db64169
07091,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,a96503e9-a542-4acf-a876-c66f98d8ac16
02203,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,eccc0490-cb20-4295-9053-93a66a32c5c2
01060,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,63b9b51b-bc78-4e41-a208-1ddee21fc819
05526,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,99559dc0-d475-43b9-8994-ee02151cc68b
04319,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,89f4c8f0-a556-409d-b378-769b687dc2d1
08884,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,739b724e-cf0a-4263-8ddb-db668475ce91
01006,elite,MRM,3,Melee,4,1,150,1/Electrostatic Core/supporting skill/To Be Continued/false/,5/Potential Burst/supporting skill/To Be Continued/false/,24/LightBlade - Reap Death/supporting skill/To Be Continued/false/,48/Black Hole - Reap Death/supporting skill/To Be Continued/false/,,,,,0,0,0,2ab0d006-a430-4482-938c-829f16d46c5b
08836,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,e0b152a6-aba7-4039-bc5a-869ae090633c
07668,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,55acc782-6b0e-45a7-8daf-a4533e6b6e38
10735,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,5c7ea512-e09a-4181-a022-1abf1f0f2a36
03198,legendary,MRM,4,Ranged,5,1,180,85/Premeditate/supporting skill/To Be Continued/false/,87/Sweep Mine/supporting skill/To Be Continued/false/,67/Sharpshooter/supporting skill/To Be Continued/false/,68/Gravitational Missile/supporting skill/To Be Continued/false/,,,,,0,0,0,abfc6adb-43a3-4b32-9fd8-22e40b56bd9c
01522,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,fa15d632-e359-4356-93b3-952242e2ed06
09145,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,51d750d5-9c36-43db-b26b-ab7be074d9ba
03958,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,82612938-228f-40bd-9acd-c5b314836c0f
08676,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,26cd6099-4648-4596-acc9-01e0bdfeb529
02426,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,01cef6e6-0233-4183-8143-07b807b10b88
04978,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,644f80eb-a54c-4b3f-aa8a-febd74891c7d
09410,legendary,MRM,4,Ranged,5,1,180,85/Premeditate/supporting skill/To Be Continued/false/,87/Sweep Mine/supporting skill/To Be Continued/false/,67/Sharpshooter/supporting skill/To Be Continued/false/,68/Gravitational Missile/supporting skill/To Be Continued/false/,,,,,0,0,0,501ec332-d95f-46be-a95a-6aad49ff9693
01682,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,16e40c34-a39b-408e-a745-4e5abeb060f5
08362,elite,MRM,3,Melee,4,1,150,43/Energy Drain/supporting skill/To Be Continued/false/,47/Black Hole Master/supporting skill/To Be Continued/false/,18/Mangle - Reap Death/supporting skill/To Be Continued/false/,2/Paralyze/supporting skill/To Be Continued/false/,,,,,0,0,0,c70b1686-c29a-4f6d-b598-b144249670a9
07540,elite,MRM,3,Ranged,4,1,150,56/Hail of Bullets/supporting skill/To Be Continued/false/,57/Energy Laser/supporting skill/To Be Continued/false/,70/Lock Target/supporting skill/To Be Continued/false/,88/Massive Mine/supporting skill/To Be Continued/false/,,,,,0,0,0,d6905e66-13f0-456e-89c0-b51fde8e38c3
